Source,Experiment,Dog,Trial,Type,Button,Time,Total length,FPS,Subject,Behavior,Behavioral category,Modifiers,Behavior type
CSC_Nita_Trial6,CSC,Nita,6,Speak,Play,37.777,60,60,,Lip/Nose Licking,,,POINT
CSC_Nita_Trial7,CSC,Nita,7,Press,Daxing,6.666,60,60,,Door-Directed Behaviors,,Looking at door,POINT
CSC_Nita_Trial7,CSC,Nita,7,Press,Daxing,14.774,60,60,,Door-Directed Behaviors,,Moving Towards Door,POINT
CSC_Nita_Trial7,CSC,Nita,7,Press,Daxing,29.969,60,60,,Door-Directed Behaviors,,Looking at door,POINT
CSC_Nita_Trial7,CSC,Nita,7,Press,Daxing,30.93,60,60,,Door-Directed Behaviors,,Touching Door,POINT
CSC_Nita_Trial8,CSC,Nita,8,Speak,Food,9.909,60,60,,Food-Directed Behaviors,,Looking at Bowl,POINT
CSC_Nita_Trial8,CSC,Nita,8,Speak,Food,10.15,60,60,,Food-Directed Behaviors,,Moving Towards Bowl,POINT
CSC_Oliver_Trial1,CSC,Oliver,1,Press,Daxing,0.06,60,60,,Food-Directed Behaviors,,Looking at Bowl,POINT
CSC_Oliver_Trial1,CSC,Oliver,1,Press,Daxing,0.54,60,60,,Food-Directed Behaviors,,Touching Bowl,POINT
CSC_Oliver_Trial1,CSC,Oliver,1,Press,Daxing,9.009,60,60,,Food-Directed Behaviors,,Looking at Bowl,POINT
CSC_Oliver_Trial1,CSC,Oliver,1,Press,Daxing,9.249,60,60,,Food-Directed Behaviors,,Moving Towards Bowl,POINT
CSC_Oliver_Trial1,CSC,Oliver,1,Press,Daxing,20.6,60,60,,Toy-Directed Behaviors,,Looking at Toy,POINT
CSC_Oliver_Trial1,CSC,Oliver,1,Press,Daxing,20.72,60,60,,Toy-Directed Behaviors,,Moving Towards Toy,POINT
CSC_Oliver_Trial1,CSC,Oliver,1,Press,Daxing,22.642,60,60,,Toy-Directed Behaviors,,Touching Toy,POINT
CSC_Oliver_Trial1,CSC,Oliver,1,Press,Daxing,24.504,60,60,,Toy-Directed Behaviors,,Touching Toy,POINT
CSC_Oliver_Trial1,CSC,Oliver,1,Press,Daxing,24.924,60,60,,Toy-Directed Behaviors,,Picking up Toy,POINT
CSC_Oliver_Trial1,CSC,Oliver,1,Press,Daxing,29.636,60,60,,Toy-Directed Behaviors,,Looking at Toy,POINT
CSC_Oliver_Trial1,CSC,Oliver,1,Press,Daxing,30.93,60,60,,Toy-Directed Behaviors,,Touching Toy,POINT
CSC_Oliver_Trial1,CSC,Oliver,1,Press,Daxing,33.273,60,60,,Toy-Directed Behaviors,,Picking up Toy,POINT
CSC_Oliver_Trial1,CSC,Oliver,1,Press,Daxing,56.696,60,60,,Toy-Directed Behaviors,,Picking up Toy,POINT
CSC_Oliver_Trial2,CSC,Oliver,2,Speak,Food,0,60,60,,Food-Directed Behaviors,,Looking at Bowl,POINT
CSC_Oliver_Trial2,CSC,Oliver,2,Speak,Food,0.42,60,60,,Food-Directed Behaviors,,Touching Bowl,POINT
CSC_Oliver_Trial2,CSC,Oliver,2,Speak,Food,2.702,60,60,,Food-Directed Behaviors,,Looking at Bowl,POINT
CSC_Oliver_Trial2,CSC,Oliver,2,Speak,Food,3.723,60,60,,Food-Directed Behaviors,,Touching Bowl,POINT
CSC_Oliver_Trial2,CSC,Oliver,2,Speak,Food,13.993,60,60,,Food-Directed Behaviors,,Looking at Bowl,POINT
CSC_Oliver_Trial2,CSC,Oliver,2,Speak,Food,14.114,60,60,,Food-Directed Behaviors,,Moving Towards Bowl,POINT
CSC_Oliver_Trial2,CSC,Oliver,2,Speak,Food,15.375,60,60,,Food-Directed Behaviors,,Touching Bowl,POINT
CSC_Oliver_Trial4,CSC,Oliver,4,Press,Play,7.867,60,60,,Door-Directed Behaviors,,Looking at door,POINT
CSC_Oliver_Trial4,CSC,Oliver,4,Press,Play,14.054,60,60,,Door-Directed Behaviors,,Moving Towards Door,POINT
CSC_Oliver_Trial6,CSC,Oliver,6,Press,Outside,1.141,60,60,,Lip/Nose Licking,,,POINT
CSC_Oliver_Trial6,CSC,Oliver,6,Press,Outside,58.258,60,60,,Lip/Nose Licking,,,POINT
CSC_Oliver_Trial7,CSC,Oliver,7,Press,Food,0,60,60,,Food-Directed Behaviors,,Touching Bowl,POINT
CSC_Oliver_Trial7,CSC,Oliver,7,Press,Food,23.243,60,60,,Lip/Nose Licking,,,POINT
CSC_Oliver_Trial8,CSC,Oliver,8,Speak,Play,40.6,60,60,,Door-Directed Behaviors,,Looking at door,POINT
CSC_Oliver_Trial8,CSC,Oliver,8,Speak,Play,40.66,60,60,,Door-Directed Behaviors,,Moving Towards Door,POINT
CSC_Pepper_Trial1,CSC,Pepper,1,Press,Daxing,10.57,60,60,,Lip/Nose Licking,,,POINT
CSC_Pepper_Trial1,CSC,Pepper,1,Press,Daxing,12.792,60,60,,Lip/Nose Licking,,,POINT
CSC_Pepper_Trial1,CSC,Pepper,1,Press,Daxing,14.234,60,60,,Lip/Nose Licking,,,POINT
CSC_Pepper_Trial1,CSC,Pepper,1,Press,Daxing,20.78,60,60,,Lip/Nose Licking,,,POINT
CSC_Pepper_Trial3,CSC,Pepper,3,Speak,Outside,1.561,60,60,,Lip/Nose Licking,,,POINT
CSC_Pepper_Trial3,CSC,Pepper,3,Speak,Outside,21.321,60,60,,Lip/Nose Licking,,,POINT
CSC_Pepper_Trial3,CSC,Pepper,3,Speak,Outside,23.483,60,60,,Lip/Nose Licking,,,POINT
CSC_Pepper_Trial3,CSC,Pepper,3,Speak,Outside,24.324,60,60,,Lip/Nose Licking,,,POINT
CSC_Pepper_Trial3,CSC,Pepper,3,Speak,Outside,25.405,60,60,,Lip/Nose Licking,,,POINT
CSC_Pepper_Trial3,CSC,Pepper,3,Speak,Outside,27.447,60,60,,Lip/Nose Licking,,,POINT
CSC_Pepper_Trial3,CSC,Pepper,3,Speak,Outside,29.249,60,60,,Lip/Nose Licking,,,POINT
CSC_Pepper_Trial3,CSC,Pepper,3,Speak,Outside,38.738,60,60,,Lip/Nose Licking,,,POINT
CSC_Pepper_Trial4,CSC,Pepper,4,Press,Play,10.15,60,60,,Lip/Nose Licking,,,POINT
CSC_Pepper_Trial4,CSC,Pepper,4,Press,Play,13.513,60,60,,Toy-Directed Behaviors,,Looking at Toy,POINT
CSC_Pepper_Trial6,CSC,Pepper,6,Press,Outside,1.621,60,60,,Lip/Nose Licking,,,POINT
CSC_Pepper_Trial6,CSC,Pepper,6,Press,Outside,3.303,60,60,,Lip/Nose Licking,,,POINT
CSC_Pepper_Trial6,CSC,Pepper,6,Press,Outside,3.783,60,60,,Lip/Nose Licking,,,POINT
CSC_Pepper_Trial6,CSC,Pepper,6,Press,Outside,6.006,60,60,,Lip/Nose Licking,,,POINT
CSC_Pepper_Trial7,CSC,Pepper,7,Press,Food,1.861,60,60,,Lip/Nose Licking,,,POINT
CSC_Pepper_Trial7,CSC,Pepper,7,Press,Food,3.003,60,60,,Lip/Nose Licking,,,POINT
CSC_Pepper_Trial7,CSC,Pepper,7,Press,Food,51.291,60,60,,Lip/Nose Licking,,,POINT
CSC_Pepper_Trial8,CSC,Pepper,8,Speak,Play,3.652,60,60,,Toy-Directed Behaviors,,Looking at Toy,POINT
CSC_Pepper_Trial8,CSC,Pepper,8,Speak,Play,10.93,60,60,,Toy-Directed Behaviors,,Looking at Toy,POINT
CSC_Pepper_Trial8,CSC,Pepper,8,Speak,Play,34.954,60,60,,Toy-Directed Behaviors,,Looking at Toy,POINT
CSC_Pinot_Trial1,CSC,Pinot,1,Speak,Daxing,43.633,60,60,,Lip/Nose Licking,,,POINT
CSC_Pinot_Trial2,CSC,Pinot,2,Press,Outside,1.403,60,60,,Lip/Nose Licking,,,POINT
CSC_Pinot_Trial2,CSC,Pinot,2,Press,Outside,4.887,60,60,,Lip/Nose Licking,,,POINT
CSC_Pinot_Trial2,CSC,Pinot,2,Press,Outside,8.385,60,60,,Lip/Nose Licking,,,POINT
CSC_Pinot_Trial2,CSC,Pinot,2,Press,Outside,11.887,60,60,,Lip/Nose Licking,,,POINT
CSC_Pinot_Trial2,CSC,Pinot,2,Press,Outside,39.517,60,60,,Toy-Directed Behaviors,,Looking at Toy,POINT
CSC_Pinot_Trial2,CSC,Pinot,2,Press,Outside,41.867,60,60,,Lip/Nose Licking,,,POINT
CSC_Pinot_Trial2,CSC,Pinot,2,Press,Outside,47.833,60,60,,Lip/Nose Licking,,,POINT
CSC_Pinot_Trial3,CSC,Pinot,3,Press,Food,46.066,60,60,,Toy-Directed Behaviors,,Looking at Toy,POINT
CSC_Pinot_Trial5,CSC,Pinot,5,Press,Daxing,50.133,60,60,,Door-Directed Behaviors,,Looking at door,POINT
CSC_Pinot_Trial5,CSC,Pinot,5,Press,Daxing,50.387,60,60,,Door-Directed Behaviors,,Moving Towards Door,POINT
CSC_Pinot_Trial5,CSC,Pinot,5,Press,Daxing,51.9,60,60,,Lip/Nose Licking,,,POINT
CSC_Pinot_Trial5,CSC,Pinot,5,Press,Daxing,54.283,60,60,,Lip/Nose Licking,,,POINT
CSC_Pinot_Trial5,CSC,Pinot,5,Press,Daxing,55.886,60,60,,Door-Directed Behaviors,,Moving Towards Door,POINT
CSC_Pinot_Trial5,CSC,Pinot,5,Press,Daxing,56.3,60,60,,Door-Directed Behaviors,,Looking at door,POINT
CSC_Pinot_Trial5,CSC,Pinot,5,Press,Daxing,58.017,60,60,,Door-Directed Behaviors,,Looking at door,POINT
CSC_Pinot_Trial6,CSC,Pinot,6,Speak,Food,0.417,60,60,,Lip/Nose Licking,,,POINT
CSC_Pinot_Trial6,CSC,Pinot,6,Speak,Food,42.833,60,60,,Toy-Directed Behaviors,,Looking at Toy,POINT
CSC_Pinot_Trial6,CSC,Pinot,6,Speak,Food,43.083,60,60,,Toy-Directed Behaviors,,Moving Towards Toy,POINT
CSC_Pinot_Trial6,CSC,Pinot,6,Speak,Food,44.15,60,60,,Toy-Directed Behaviors,,Touching Toy,POINT
CSC_Pinot_Trial6,CSC,Pinot,6,Speak,Food,45.15,60,60,,Toy-Directed Behaviors,,Looking at Toy,POINT
CSC_Pinot_Trial7,CSC,Pinot,7,Speak,Outside,9.4,60,60,,Toy-Directed Behaviors,,Looking at Toy,POINT
CSC_Pinot_Trial7,CSC,Pinot,7,Speak,Outside,9.833,60,60,,Toy-Directed Behaviors,,Moving Towards Toy,POINT
CSC_Pinot_Trial7,CSC,Pinot,7,Speak,Outside,23.387,60,60,,Door-Directed Behaviors,,Looking at door,POINT
CSC_Pinot_Trial7,CSC,Pinot,7,Speak,Outside,24.886,60,60,,Door-Directed Behaviors,,Moving Towards Door,POINT
CSC_Pinot_Trial7,CSC,Pinot,7,Speak,Outside,29.635,60,60,,Door-Directed Behaviors,,Looking at door,POINT
CSC_Pinot_Trial7,CSC,Pinot,7,Speak,Outside,32.135,60,60,,Door-Directed Behaviors,,Looking at door,POINT
CSC_Pinot_Trial7,CSC,Pinot,7,Speak,Outside,39.885,60,60,,Door-Directed Behaviors,,Looking at door,POINT
CSC_Pinot_Trial7,CSC,Pinot,7,Speak,Outside,40.135,60,60,,Door-Directed Behaviors,,Touching Door,POINT
CSC_Pinot_Trial7,CSC,Pinot,7,Speak,Outside,52.635,60,60,,Door-Directed Behaviors,,Looking at door,POINT
CSC_Pinot_Trial7,CSC,Pinot,7,Speak,Outside,52.885,60,60,,Door-Directed Behaviors,,Touching Door,POINT
CSC_Pinot_Trial7,CSC,Pinot,7,Speak,Outside,59.699,60,60,,Door-Directed Behaviors,,Touching Door,POINT
CSC_Pinot_Trial8,CSC,Pinot,8,Press,Play,0,60,60,,Toy-Directed Behaviors,,Looking at Toy,POINT
CSC_Pinot_Trial8,CSC,Pinot,8,Press,Play,0.867,60,60,,Lip/Nose Licking,,,POINT
CSC_Pinot_Trial8,CSC,Pinot,8,Press,Play,5.902,60,60,,Toy-Directed Behaviors,,Looking at Toy,POINT
CSC_Pinot_Trial8,CSC,Pinot,8,Press,Play,7.867,60,60,,Lip/Nose Licking,,,POINT
CSC_Pinot_Trial8,CSC,Pinot,8,Press,Play,14.767,60,60,,Toy-Directed Behaviors,,Looking at Toy,POINT
CSC_Pinot_Trial8,CSC,Pinot,8,Press,Play,17.656,60,60,,Lip/Nose Licking,,,POINT
CSC_Pinot_Trial8,CSC,Pinot,8,Press,Play,30.717,60,60,,Lip/Nose Licking,,,POINT
CSC_Pinot_Trial8,CSC,Pinot,8,Press,Play,35.387,60,60,,Toy-Directed Behaviors,,Looking at Toy,POINT
CSC_Pinot_Trial8,CSC,Pinot,8,Press,Play,36.386,60,60,,Toy-Directed Behaviors,,Moving Towards Toy,POINT
CSC_Pinot_Trial8,CSC,Pinot,8,Press,Play,37.885,60,60,,Toy-Directed Behaviors,,Touching Toy,POINT
CSC_Pinot_Trial8,CSC,Pinot,8,Press,Play,39.6,60,60,,Food-Directed Behaviors,,Looking at Bowl,POINT
CSC_Pinot_Trial8,CSC,Pinot,8,Press,Play,43.667,60,60,,Food-Directed Behaviors,,Looking at Bowl,POINT
CSC_Pinot_Trial8,CSC,Pinot,8,Press,Play,43.817,60,60,,Food-Directed Behaviors,,Moving Towards Bowl,POINT
CSC_Pinot_Trial8,CSC,Pinot,8,Press,Play,45.85,60,60,,Food-Directed Behaviors,,Touching Bowl,POINT
CSC_Rhea_trial1,CSC,Rhea,1,Press,Outside,30.887,60,60,,Toy-Directed Behaviors,,Looking at Toy,POINT
CSC_Rhea_trial1,CSC,Rhea,1,Press,Outside,31.636,60,60,,Toy-Directed Behaviors,,Moving Towards Toy,POINT
CSC_Rhea_trial1,CSC,Rhea,1,Press,Outside,33.387,60,60,,Toy-Directed Behaviors,,Touching Toy,POINT
CSC_Rhea_trial1,CSC,Rhea,1,Press,Outside,36.433,60,60,,Toy-Directed Behaviors,,Touching Toy,POINT
CSC_Rhea_trial1,CSC,Rhea,1,Press,Outside,54.388,60,60,,Food-Directed Behaviors,,Sitting / Lying by bowl,POINT
CSC_Rhea_trial1,CSC,Rhea,1,Press,Outside,54.917,60,60,,Lip/Nose Licking,,,POINT
CSC_Rhea_trial1,CSC,Rhea,1,Press,Outside,59.537,60,60,,Lip/Nose Licking,,,POINT
CSC_Rhea_trial2,CSC,Rhea,2,Press,Food,0,60.06,60,,Door-Directed Behaviors,,Sitting / Lying by Door,POINT
CSC_Rhea_trial2,CSC,Rhea,2,Press,Food,10.177,60.06,60,,Door-Directed Behaviors,,Looking at door,POINT
CSC_Rhea_trial2,CSC,Rhea,2,Press,Food,24.224,60.06,60,,Lip/Nose Licking,,,POINT
CSC_Rhea_trial2,CSC,Rhea,2,Press,Food,26.927,60.06,60,,Lip/Nose Licking,,,POINT
CSC_Rhea_trial3,CSC,Rhea,3,Speak,Play,55.407,60,60,,Lip/Nose Licking,,,POINT
CSC_Rhea_trial4,CSC,Rhea,4,Press,Daxing,21.081,60,60,,Door-Directed Behaviors,,Looking at door,POINT
CSC_Rhea_trial4,CSC,Rhea,4,Press,Daxing,22.135,60,60,,Door-Directed Behaviors,,Moving Towards Door,POINT
CSC_Rhea_trial4,CSC,Rhea,4,Press,Daxing,23.636,60,60,,Door-Directed Behaviors,,Looking at door,POINT
CSC_Rhea_trial4,CSC,Rhea,4,Press,Daxing,25.138,60,60,,Door-Directed Behaviors,,Moving Towards Door,POINT
CSC_Rhea_trial4,CSC,Rhea,4,Press,Daxing,36.136,60,60,,Door-Directed Behaviors,,Looking at door,POINT
CSC_Rhea_trial4,CSC,Rhea,4,Press,Daxing,54.388,60,60,,Door-Directed Behaviors,,Looking at door,POINT
CSC_Rhea_trial5,CSC,Rhea,5,Speak,Food,4,60,60,,Lip/Nose Licking,,,POINT
CSC_Rhea_trial5,CSC,Rhea,5,Speak,Food,6.317,60,60,,Food-Directed Behaviors,,Looking at Bowl,POINT
CSC_Rhea_trial5,CSC,Rhea,5,Speak,Food,22.638,60,60,,Lip/Nose Licking,,,POINT
CSC_Rhea_trial5,CSC,Rhea,5,Speak,Food,25.386,60,60,,Lip/Nose Licking,,,POINT
CSC_Rhea_trial5,CSC,Rhea,5,Speak,Food,32.139,60,60,,Lip/Nose Licking,,,POINT
CSC_Rhea_trial5,CSC,Rhea,5,Speak,Food,44.567,60,60,,Lip/Nose Licking,,,POINT
CSC_Rhea_trial6,CSC,Rhea,6,Speak,Outside,3.405,60,60,,Lip/Nose Licking,,,POINT
CSC_Rhea_trial6,CSC,Rhea,6,Speak,Outside,6.533,60,60,,Lip/Nose Licking,,,POINT
CSC_Rhea_trial6,CSC,Rhea,6,Speak,Outside,27.367,60,60,,Lip/Nose Licking,,,POINT
CSC_Rhea_trial6,CSC,Rhea,6,Speak,Outside,28.905,60,60,,Lip/Nose Licking,,,POINT
CSC_Rhea_trial6,CSC,Rhea,6,Speak,Outside,31.655,60,60,,Lip/Nose Licking,,,POINT
CSC_Rhea_trial6,CSC,Rhea,6,Speak,Outside,32.732,60,60,,Food-Directed Behaviors,,Looking at Bowl,POINT
CSC_Rhea_trial6,CSC,Rhea,6,Speak,Outside,33.134,60,60,,Food-Directed Behaviors,,Moving Towards Bowl,POINT
CSC_Rhea_trial6,CSC,Rhea,6,Speak,Outside,34.889,60,60,,Food-Directed Behaviors,,Touching Bowl,POINT
CSC_Rhea_trial6,CSC,Rhea,6,Speak,Outside,40.9,60,60,,Lip/Nose Licking,,,POINT
CSC_Rhea_trial6,CSC,Rhea,6,Speak,Outside,41.889,60,60,,Toy-Directed Behaviors,,Moving Towards Toy,POINT
CSC_Rhea_trial6,CSC,Rhea,6,Speak,Outside,42.134,60,60,,Toy-Directed Behaviors,,Looking at Toy,POINT
CSC_Rhea_trial7,CSC,Rhea,7,Press,Play,7.906,60,60,,Food-Directed Behaviors,,Looking at Bowl,POINT
CSC_Rhea_trial7,CSC,Rhea,7,Press,Play,14.657,60,60,,Food-Directed Behaviors,,Looking at Bowl,POINT
CSC_Rhea_trial7,CSC,Rhea,7,Press,Play,15.405,60,60,,Food-Directed Behaviors,,Moving Towards Bowl,POINT
CSC_Rhea_trial7,CSC,Rhea,7,Press,Play,16.161,60,60,,Food-Directed Behaviors,,Touching Bowl,POINT
CSC_Rhea_trial8,CSC,Rhea,8,Speak,Daxing,8.917,60,60,,Toy-Directed Behaviors,,Looking at Toy,POINT
CSC_Rhea_trial8,CSC,Rhea,8,Speak,Daxing,9.141,60,60,,Toy-Directed Behaviors,,Moving Towards Toy,POINT
CSC_Rhea_trial8,CSC,Rhea,8,Speak,Daxing,23.89,60,60,,Toy-Directed Behaviors,,Looking at Toy,POINT
CSC_Rhea_trial8,CSC,Rhea,8,Speak,Daxing,24.648,60,60,,Toy-Directed Behaviors,,Moving Towards Toy,POINT
CSC_Rhea_trial8,CSC,Rhea,8,Speak,Daxing,25.389,60,60,,Toy-Directed Behaviors,,Touching Toy,POINT
CSC_Rhea_trial8,CSC,Rhea,8,Speak,Daxing,27.383,60,60,,Toy-Directed Behaviors,,Touching Toy,POINT
CSC_Rhea_trial8,CSC,Rhea,8,Speak,Daxing,39.233,60,60,,Food-Directed Behaviors,,Looking at Bowl,POINT
CSC_Rhea_trial8,CSC,Rhea,8,Speak,Daxing,39.642,60,60,,Food-Directed Behaviors,,Moving Towards Bowl,POINT
CSC_Rhea_trial8,CSC,Rhea,8,Speak,Daxing,40.888,60,60,,Food-Directed Behaviors,,Touching Bowl,POINT
CSC_Roscoe_Trial1,CSC,Roscoe,1,Speak,Daxing,6.767,60,60,,Lip/Nose Licking,,,POINT
CSC_Roscoe_Trial1,CSC,Roscoe,1,Speak,Daxing,28.633,60,60,,Lip/Nose Licking,,,POINT
CSC_Roscoe_Trial1,CSC,Roscoe,1,Speak,Daxing,43.6,60,60,,Food-Directed Behaviors,,Looking at Bowl,POINT
CSC_Roscoe_Trial1,CSC,Roscoe,1,Speak,Daxing,44.233,60,60,,Food-Directed Behaviors,,Moving Towards Bowl,POINT
CSC_Roscoe_Trial1,CSC,Roscoe,1,Speak,Daxing,48.617,60,60,,Food-Directed Behaviors,,Touching Bowl,POINT
CSC_Roscoe_Trial1,CSC,Roscoe,1,Speak,Daxing,54.067,60,60,,Door-Directed Behaviors,,Looking at door,POINT
CSC_Roscoe_Trial1,CSC,Roscoe,1,Speak,Daxing,54.433,60,60,,Door-Directed Behaviors,,Moving Towards Door,POINT
CSC_Roscoe_Trial2,CSC,Roscoe,2,Press,Outside,19.333,60,60,,Lip/Nose Licking,,,POINT
CSC_Roscoe_Trial3,CSC,Roscoe,3,Press,Food,0.067,60,60,,Door-Directed Behaviors,,Looking at door,POINT
CSC_Roscoe_Trial3,CSC,Roscoe,3,Press,Food,3.067,60,60,,Door-Directed Behaviors,,Looking at door,POINT
CSC_Roscoe_Trial3,CSC,Roscoe,3,Press,Food,4.083,60,60,,Door-Directed Behaviors,,Moving Towards Door,POINT
CSC_Roscoe_Trial3,CSC,Roscoe,3,Press,Food,14.467,60,60,,Door-Directed Behaviors,,Looking at door,POINT
CSC_Roscoe_Trial3,CSC,Roscoe,3,Press,Food,31.55,60,60,,Lip/Nose Licking,,,POINT
CSC_Roscoe_Trial3,CSC,Roscoe,3,Press,Food,41.85,60,60,,Toy-Directed Behaviors,,Looking at Toy,POINT
CSC_Roscoe_Trial3,CSC,Roscoe,3,Press,Food,42.05,60,60,,Toy-Directed Behaviors,,Moving Towards Toy,POINT
CSC_Roscoe_Trial3,CSC,Roscoe,3,Press,Food,42.4,60,60,,Toy-Directed Behaviors,,Touching Toy,POINT
CSC_Roscoe_Trial4,CSC,Roscoe,4,Speak,Play,14.25,60,60,,Toy-Directed Behaviors,,Looking at Toy,POINT
CSC_Roscoe_Trial4,CSC,Roscoe,4,Speak,Play,15.083,60,60,,Toy-Directed Behaviors,,Moving Towards Toy,POINT
CSC_Roscoe_Trial4,CSC,Roscoe,4,Speak,Play,15.367,60,60,,Toy-Directed Behaviors,,Looking at Toy,POINT
CSC_Roscoe_Trial4,CSC,Roscoe,4,Speak,Play,19.233,60,60,,Toy-Directed Behaviors,,Looking at Toy,POINT
CSC_Roscoe_Trial4,CSC,Roscoe,4,Speak,Play,21.933,60,60,,Toy-Directed Behaviors,,Looking at Toy,POINT
CSC_Roscoe_Trial4,CSC,Roscoe,4,Speak,Play,28.9,60,60,,Toy-Directed Behaviors,,Looking at Toy,POINT
CSC_Roscoe_Trial4,CSC,Roscoe,4,Speak,Play,30.6,60,60,,Lip/Nose Licking,,,POINT
CSC_Roscoe_Trial4,CSC,Roscoe,4,Speak,Play,30.933,60,60,,Toy-Directed Behaviors,,Looking at Toy,POINT
CSC_Roscoe_Trial4,CSC,Roscoe,4,Speak,Play,31.467,60,60,,Toy-Directed Behaviors,,Touching Toy,POINT
CSC_Roscoe_Trial4,CSC,Roscoe,4,Speak,Play,35.717,60,60,,Lip/Nose Licking,,,POINT
CSC_Roscoe_Trial4,CSC,Roscoe,4,Speak,Play,39.033,60,60,,Door-Directed Behaviors,,Looking at door,POINT
CSC_Roscoe_Trial4,CSC,Roscoe,4,Speak,Play,39.417,60,60,,Door-Directed Behaviors,,Moving Towards Door,POINT
CSC_Roscoe_Trial7,CSC,Roscoe,7,Speak,Outside,45.367,60,60,,Toy-Directed Behaviors,,Looking at Toy,POINT
CSC_Roscoe_Trial7,CSC,Roscoe,7,Speak,Outside,45.817,60,60,,Toy-Directed Behaviors,,Moving Towards Toy,POINT
CSC_Roscoe_Trial8,CSC,Roscoe,8,Press,Play,2.717,60,60,,Toy-Directed Behaviors,,Looking at Toy,POINT
CSC_Roscoe_Trial8,CSC,Roscoe,8,Press,Play,3.15,60,60,,Toy-Directed Behaviors,,Moving Towards Toy,POINT
CSC_Roscoe_Trial8,CSC,Roscoe,8,Press,Play,3.683,60,60,,Toy-Directed Behaviors,,Picking up Toy,POINT
CSC_Roscoe_Trial8,CSC,Roscoe,8,Press,Play,19.483,60,60,,Toy-Directed Behaviors,,Touching Toy,POINT
CSC_Roscoe_Trial8,CSC,Roscoe,8,Press,Play,21.933,60,60,,Toy-Directed Behaviors,,Touching Toy,POINT
CSC_Roscoe_Trial8,CSC,Roscoe,8,Press,Play,23.25,60,60,,Lip/Nose Licking,,,POINT
CSC_Roscoe_Trial8,CSC,Roscoe,8,Press,Play,39.283,60,60,,Lip/Nose Licking,,,POINT
CSC_Roscoe_Trial8,CSC,Roscoe,8,Press,Play,41.1,60,60,,Lip/Nose Licking,,,POINT
CSC_Roscoe_Trial8,CSC,Roscoe,8,Press,Play,43.433,60,60,,Lip/Nose Licking,,,POINT
CSC_Roscoe_Trial8,CSC,Roscoe,8,Press,Play,53.617,60,60,,Lip/Nose Licking,,,POINT
CSC_Roscoe_Trial8,CSC,Roscoe,8,Press,Play,58.817,60,60,,Lip/Nose Licking,,,POINT
CSC_Roscoe_Trial8,CSC,Roscoe,8,Press,Play,58.983,60,60,,Lip/Nose Licking,,,POINT
CSC_Sadie_Trial1,CSC,Sadie,1,Speak,Daxing,38.137,60,60,,Door-Directed Behaviors,,Looking at door,POINT
CSC_Sadie_Trial1,CSC,Sadie,1,Speak,Daxing,38.641,60,60,,Door-Directed Behaviors,,Moving Towards Door,POINT
CSC_Sadie_Trial1,CSC,Sadie,1,Speak,Daxing,43.1,60,60,,Door-Directed Behaviors,,Looking at door,POINT
CSC_Sadie_Trial1,CSC,Sadie,1,Speak,Daxing,44.886,60,60,,Door-Directed Behaviors,,Touching Door,POINT
CSC_Sadie_Trial1,CSC,Sadie,1,Speak,Daxing,47.889,60,60,,Door-Directed Behaviors,,Touching Door,POINT
CSC_Sadie_Trial2,CSC,Sadie,2,Press,Outside,0.654,60,60,,Lip/Nose Licking,,,POINT
CSC_Sadie_Trial2,CSC,Sadie,2,Press,Outside,2.888,60,60,,Toy-Directed Behaviors,,Looking at Toy,POINT
CSC_Sadie_Trial2,CSC,Sadie,2,Press,Outside,3.183,60,60,,Lip/Nose Licking,,,POINT
CSC_Sadie_Trial2,CSC,Sadie,2,Press,Outside,9.45,60,60,,Lip/Nose Licking,,,POINT
CSC_Sadie_Trial2,CSC,Sadie,2,Press,Outside,20.367,60,60,,Toy-Directed Behaviors,,Looking at Toy,POINT
CSC_Sadie_Trial2,CSC,Sadie,2,Press,Outside,31.889,60,60,,Toy-Directed Behaviors,,Looking at Toy,POINT
CSC_Sadie_Trial2,CSC,Sadie,2,Press,Outside,37.139,60,60,,Toy-Directed Behaviors,,Looking at Toy,POINT
CSC_Sadie_Trial2,CSC,Sadie,2,Press,Outside,37.638,60,60,,Toy-Directed Behaviors,,Moving Towards Toy,POINT
CSC_Sadie_Trial2,CSC,Sadie,2,Press,Outside,37.95,60,60,,Toy-Directed Behaviors,,Touching Toy,POINT
CSC_Sadie_Trial4,CSC,Sadie,4,Speak,Play,17.2,60,60,,Lip/Nose Licking,,,POINT
CSC_Sadie_Trial4,CSC,Sadie,4,Speak,Play,18.55,60,60,,Lip/Nose Licking,,,POINT
CSC_Sadie_Trial4,CSC,Sadie,4,Speak,Play,23.136,60,60,,Lip/Nose Licking,,,POINT
CSC_Sadie_Trial4,CSC,Sadie,4,Speak,Play,27.05,60,60,,Lip/Nose Licking,,,POINT
CSC_Sadie_Trial4,CSC,Sadie,4,Speak,Play,35.8,60,60,,Lip/Nose Licking,,,POINT
CSC_Sadie_Trial4,CSC,Sadie,4,Speak,Play,49.903,60,60,,Lip/Nose Licking,,,POINT
CSC_Sadie_Trial4,CSC,Sadie,4,Speak,Play,55.407,60,60,,Lip/Nose Licking,,,POINT
CSC_Sadie_Trial4,CSC,Sadie,4,Speak,Play,57.403,60,60,,Lip/Nose Licking,,,POINT
CSC_Sadie_Trial5,CSC,Sadie,5,Press,Daxing,23.389,60,60,,Food-Directed Behaviors,,Looking at Bowl,POINT
