Source,Experiment,Dog,Trial,Type,Button,Time,Total Length,FPS,Subject,Behavior,Behavioral category,Modifiers,Behavior type
CSC_Monty_Trial8,CSC,Monty,8,Speak,Outside,23.903,60,60,,Lip/Nose Licking,,,POINT
CSC_Monty_Trial8,CSC,Monty,8,Speak,Outside,25.225,60,60,,Lip/Nose Licking,,,POINT
CSC_Monty_Trial8,CSC,Monty,8,Speak,Outside,26.786,60,60,,Lip/Nose Licking,,,POINT
CSC_Monty_Trial8,CSC,Monty,8,Speak,Outside,29.609,60,60,,Lip/Nose Licking,,,POINT
CSC_Monty_Trial8,CSC,Monty,8,Speak,Outside,31.951,60,60,,Lip/Nose Licking,,,POINT
CSC_Monty_Trial8,CSC,Monty,8,Speak,Outside,39.159,60,60,,Lip/Nose Licking,,,POINT
CSC_Monty_Trial8,CSC,Monty,8,Speak,Outside,40.36,60,60,,Lip/Nose Licking,,,POINT
CSC_Monty_Trial8,CSC,Monty,8,Speak,Outside,52.732,60,60,,Lip/Nose Licking,,,POINT
CSC_Monty_Trial8,CSC,Monty,8,Speak,Outside,56.516,60,60,,Lip/Nose Licking,,,POINT
CSC_Monty_Trial8,CSC,Monty,8,Speak,Outside,57.537,60,60,,Lip/Nose Licking,,,POINT
CSC_Nita_Trial1,CSC,Nita,1,Speak,Outside,17.417,60,60,,Door-Directed Behaviors,,Looking at door,POINT
CSC_Nita_Trial1,CSC,Nita,1,Speak,Outside,17.777,60,60,,Door-Directed Behaviors,,Moving Towards Door,POINT
CSC_Nita_Trial1,CSC,Nita,1,Speak,Outside,19.579,60,60,,Lip/Nose Licking,,,POINT
CSC_Nita_Trial1,CSC,Nita,1,Speak,Outside,20.24,60,60,,Lip/Nose Licking,,,POINT
CSC_Nita_Trial1,CSC,Nita,1,Speak,Outside,21.441,60,60,,Door-Directed Behaviors,,Looking at door,POINT
CSC_Nita_Trial1,CSC,Nita,1,Speak,Outside,21.981,60,60,,Door-Directed Behaviors,,Moving Towards Door,POINT
CSC_Nita_Trial1,CSC,Nita,1,Speak,Outside,29.009,60,60,,Lip/Nose Licking,,,POINT
CSC_Nita_Trial1,CSC,Nita,1,Speak,Outside,39.519,60,60,,Door-Directed Behaviors,,Looking at door,POINT
CSC_Nita_Trial1,CSC,Nita,1,Speak,Outside,53.033,60,60,,Lip/Nose Licking,,,POINT
CSC_Nita_Trial2,CSC,Nita,2,Press,Play,39.639,60,60,,Door-Directed Behaviors,,Looking at door,POINT
CSC_Nita_Trial2,CSC,Nita,2,Press,Play,39.819,60,60,,Door-Directed Behaviors,,Moving Towards Door,POINT
CSC_Nita_Trial2,CSC,Nita,2,Press,Play,41.981,60,60,,Door-Directed Behaviors,,Touching Door,POINT
CSC_Nita_Trial3,CSC,Nita,3,Speak,Daxing,27.747,60,60,,Door-Directed Behaviors,,Looking at door,POINT
CSC_Nita_Trial3,CSC,Nita,3,Speak,Daxing,27.987,60,60,,Door-Directed Behaviors,,Moving Towards Door,POINT
CSC_Nita_Trial3,CSC,Nita,3,Speak,Daxing,34.594,60,60,,Door-Directed Behaviors,,Touching Door,POINT
CSC_Nita_Trial4,CSC,Nita,4,Press,Outside,0.06,60,60,,Door-Directed Behaviors,,Looking at door,POINT
CSC_Nita_Trial4,CSC,Nita,4,Press,Outside,2.522,60,60,,Door-Directed Behaviors,,Looking at door,POINT
CSC_Nita_Trial4,CSC,Nita,4,Press,Outside,8.348,60,60,,Lip/Nose Licking,,,POINT
CSC_Nita_Trial4,CSC,Nita,4,Press,Outside,9.189,60,60,,Door-Directed Behaviors,,Looking at door,POINT
CSC_Nita_Trial4,CSC,Nita,4,Press,Outside,27.507,60,60,,Door-Directed Behaviors,,Looking at door,POINT
CSC_Nita_Trial4,CSC,Nita,4,Press,Outside,29.369,60,60,,Door-Directed Behaviors,,Sitting / Lying by Door,POINT
CSC_Nita_Trial4,CSC,Nita,4,Press,Outside,58.078,60,60,,Door-Directed Behaviors,,Looking at door,POINT
CSC_Nita_Trial5,CSC,Nita,5,Press,Food,1.681,60,60,,Door-Directed Behaviors,,Looking at door,POINT
CSC_Nita_Trial5,CSC,Nita,5,Press,Food,15.375,60,60,,Door-Directed Behaviors,,Looking at door,POINT
CSC_Nita_Trial5,CSC,Nita,5,Press,Food,19.939,60,60,,Door-Directed Behaviors,,Looking at door,POINT
CSC_Nita_Trial5,CSC,Nita,5,Press,Food,20.84,60,60,,Door-Directed Behaviors,,Sitting / Lying by Door,POINT
CSC_Nita_Trial5,CSC,Nita,5,Press,Food,39.579,60,60,,Door-Directed Behaviors,,Looking at door,POINT
CSC_Nita_Trial5,CSC,Nita,5,Press,Food,42.042,60,60,,Lip/Nose Licking,,,POINT
CSC_Nita_Trial6,CSC,Nita,6,Speak,Play,3.903,60,60,,Lip/Nose Licking,,,POINT
CSC_Nita_Trial6,CSC,Nita,6,Speak,Play,4.864,60,60,,Door-Directed Behaviors,,Looking at door,POINT
CSC_Nita_Trial6,CSC,Nita,6,Speak,Play,5.165,60,60,,Door-Directed Behaviors,,Moving Towards Door,POINT
CSC_Nita_Trial6,CSC,Nita,6,Speak,Play,7.987,60,60,,Door-Directed Behaviors,,Looking at door,POINT
CSC_Nita_Trial6,CSC,Nita,6,Speak,Play,32.432,60,60,,Door-Directed Behaviors,,Looking at door,POINT
CSC_Nita_Trial6,CSC,Nita,6,Speak,Play,34.234,60,60,,Head Tilting,,Left,POINT
CSC_Nita_Trial6,CSC,Nita,6,Speak,Play,37.777,60,60,,Lip/Nose Licking,,,POINT
CSC_Nita_Trial7,CSC,Nita,7,Press,Daxing,6.666,60,60,,Door-Directed Behaviors,,Looking at door,POINT
CSC_Nita_Trial7,CSC,Nita,7,Press,Daxing,14.774,60,60,,Door-Directed Behaviors,,Moving Towards Door,POINT
CSC_Nita_Trial7,CSC,Nita,7,Press,Daxing,29.969,60,60,,Door-Directed Behaviors,,Looking at door,POINT
CSC_Nita_Trial7,CSC,Nita,7,Press,Daxing,30.93,60,60,,Door-Directed Behaviors,,Touching Door,POINT
CSC_Nita_Trial8,CSC,Nita,8,Speak,Food,9.909,60,60,,Food-Directed Behaviors,,Looking at Bowl,POINT
CSC_Nita_Trial8,CSC,Nita,8,Speak,Food,10.15,60,60,,Food-Directed Behaviors,,Moving Towards Bowl,POINT
CSC_Oliver_Trial1,CSC,Oliver,1,Press,Daxing,0.06,60,60,,Food-Directed Behaviors,,Looking at Bowl,POINT
CSC_Oliver_Trial1,CSC,Oliver,1,Press,Daxing,0.54,60,60,,Food-Directed Behaviors,,Touching Bowl,POINT
CSC_Oliver_Trial1,CSC,Oliver,1,Press,Daxing,9.009,60,60,,Food-Directed Behaviors,,Looking at Bowl,POINT
CSC_Oliver_Trial1,CSC,Oliver,1,Press,Daxing,9.249,60,60,,Food-Directed Behaviors,,Moving Towards Bowl,POINT
CSC_Oliver_Trial1,CSC,Oliver,1,Press,Daxing,20.6,60,60,,Toy-Directed Behaviors,,Looking at Toy,POINT
CSC_Oliver_Trial1,CSC,Oliver,1,Press,Daxing,20.72,60,60,,Toy-Directed Behaviors,,Moving Towards Toy,POINT
CSC_Oliver_Trial1,CSC,Oliver,1,Press,Daxing,22.642,60,60,,Toy-Directed Behaviors,,Touching Toy,POINT
CSC_Oliver_Trial1,CSC,Oliver,1,Press,Daxing,24.504,60,60,,Toy-Directed Behaviors,,Touching Toy,POINT
CSC_Oliver_Trial1,CSC,Oliver,1,Press,Daxing,24.924,60,60,,Toy-Directed Behaviors,,Picking up Toy,POINT
CSC_Oliver_Trial1,CSC,Oliver,1,Press,Daxing,29.636,60,60,,Toy-Directed Behaviors,,Looking at Toy,POINT
CSC_Oliver_Trial1,CSC,Oliver,1,Press,Daxing,30.93,60,60,,Toy-Directed Behaviors,,Touching Toy,POINT
CSC_Oliver_Trial1,CSC,Oliver,1,Press,Daxing,33.273,60,60,,Toy-Directed Behaviors,,Picking up Toy,POINT
CSC_Oliver_Trial1,CSC,Oliver,1,Press,Daxing,56.696,60,60,,Toy-Directed Behaviors,,Picking up Toy,POINT
CSC_Oliver_Trial2,CSC,Oliver,2,Speak,Food,0,60,60,,Food-Directed Behaviors,,Looking at Bowl,POINT
CSC_Oliver_Trial2,CSC,Oliver,2,Speak,Food,0.42,60,60,,Food-Directed Behaviors,,Touching Bowl,POINT
CSC_Oliver_Trial2,CSC,Oliver,2,Speak,Food,2.702,60,60,,Food-Directed Behaviors,,Looking at Bowl,POINT
CSC_Oliver_Trial2,CSC,Oliver,2,Speak,Food,3.723,60,60,,Food-Directed Behaviors,,Touching Bowl,POINT
CSC_Oliver_Trial2,CSC,Oliver,2,Speak,Food,13.993,60,60,,Food-Directed Behaviors,,Looking at Bowl,POINT
CSC_Oliver_Trial2,CSC,Oliver,2,Speak,Food,14.114,60,60,,Food-Directed Behaviors,,Moving Towards Bowl,POINT
CSC_Oliver_Trial2,CSC,Oliver,2,Speak,Food,15.375,60,60,,Food-Directed Behaviors,,Touching Bowl,POINT
CSC_Oliver_Trial4,CSC,Oliver,4,Press,Play,7.867,60,60,,Door-Directed Behaviors,,Looking at door,POINT
CSC_Oliver_Trial4,CSC,Oliver,4,Press,Play,14.054,60,60,,Door-Directed Behaviors,,Moving Towards Door,POINT
CSC_Oliver_Trial6,CSC,Oliver,6,Press,Outside,1.141,60,60,,Lip/Nose Licking,,,POINT
CSC_Oliver_Trial6,CSC,Oliver,6,Press,Outside,58.258,60,60,,Lip/Nose Licking,,,POINT
CSC_Oliver_Trial7,CSC,Oliver,7,Press,Food,0,60,60,,Food-Directed Behaviors,,Touching Bowl,POINT
CSC_Oliver_Trial7,CSC,Oliver,7,Press,Food,23.243,60,60,,Lip/Nose Licking,,,POINT
CSC_Oliver_Trial8,CSC,Oliver,8,Speak,Play,40.6,60,60,,Door-Directed Behaviors,,Looking at door,POINT
CSC_Oliver_Trial8,CSC,Oliver,8,Speak,Play,40.66,60,60,,Door-Directed Behaviors,,Moving Towards Door,POINT
CSC_Pepper_Trial1,CSC,Pepper,1,Press,Daxing,10.57,60,60,,Lip/Nose Licking,,,POINT
CSC_Pepper_Trial1,CSC,Pepper,1,Press,Daxing,12.792,60,60,,Lip/Nose Licking,,,POINT
CSC_Pepper_Trial1,CSC,Pepper,1,Press,Daxing,14.234,60,60,,Lip/Nose Licking,,,POINT
CSC_Pepper_Trial1,CSC,Pepper,1,Press,Daxing,20.78,60,60,,Lip/Nose Licking,,,POINT
CSC_Pepper_Trial3,CSC,Pepper,3,Speak,Outside,1.561,60,60,,Lip/Nose Licking,,,POINT
CSC_Pepper_Trial3,CSC,Pepper,3,Speak,Outside,21.321,60,60,,Lip/Nose Licking,,,POINT
CSC_Pepper_Trial3,CSC,Pepper,3,Speak,Outside,23.483,60,60,,Lip/Nose Licking,,,POINT
CSC_Pepper_Trial3,CSC,Pepper,3,Speak,Outside,24.324,60,60,,Lip/Nose Licking,,,POINT
CSC_Pepper_Trial3,CSC,Pepper,3,Speak,Outside,25.405,60,60,,Lip/Nose Licking,,,POINT
CSC_Pepper_Trial3,CSC,Pepper,3,Speak,Outside,27.447,60,60,,Lip/Nose Licking,,,POINT
CSC_Pepper_Trial3,CSC,Pepper,3,Speak,Outside,29.249,60,60,,Lip/Nose Licking,,,POINT
CSC_Pepper_Trial3,CSC,Pepper,3,Speak,Outside,38.738,60,60,,Lip/Nose Licking,,,POINT
CSC_Pepper_Trial4,CSC,Pepper,4,Press,Play,10.15,60,60,,Lip/Nose Licking,,,POINT
CSC_Pepper_Trial4,CSC,Pepper,4,Press,Play,13.513,60,60,,Toy-Directed Behaviors,,Looking at Toy,POINT
CSC_Pepper_Trial6,CSC,Pepper,6,Press,Outside,1.621,60,60,,Lip/Nose Licking,,,POINT
CSC_Pepper_Trial6,CSC,Pepper,6,Press,Outside,3.303,60,60,,Lip/Nose Licking,,,POINT
CSC_Pepper_Trial6,CSC,Pepper,6,Press,Outside,3.783,60,60,,Lip/Nose Licking,,,POINT
CSC_Pepper_Trial6,CSC,Pepper,6,Press,Outside,6.006,60,60,,Lip/Nose Licking,,,POINT
CSC_Pepper_Trial7,CSC,Pepper,7,Press,Food,1.861,60,60,,Lip/Nose Licking,,,POINT
CSC_Pepper_Trial7,CSC,Pepper,7,Press,Food,3.003,60,60,,Lip/Nose Licking,,,POINT
CSC_Pepper_Trial7,CSC,Pepper,7,Press,Food,51.291,60,60,,Lip/Nose Licking,,,POINT
CSC_Pepper_Trial8,CSC,Pepper,8,Speak,Play,3.652,60,60,,Toy-Directed Behaviors,,Looking at Toy,POINT
CSC_Pepper_Trial8,CSC,Pepper,8,Speak,Play,10.93,60,60,,Toy-Directed Behaviors,,Looking at Toy,POINT
CSC_Pepper_Trial8,CSC,Pepper,8,Speak,Play,34.954,60,60,,Toy-Directed Behaviors,,Looking at Toy,POINT
CSC_Roscoe_Trial1,CSC,Roscoe,1,Speak,Daxing,6.306,60,60,,Lip/Nose Licking,,,POINT
CSC_Roscoe_Trial1,CSC,Roscoe,1,Speak,Daxing,28.048,60,60,,Lip/Nose Licking,,,POINT
CSC_Roscoe_Trial1,CSC,Roscoe,1,Speak,Daxing,43.303,60,60,,Food-Directed Behaviors,,Looking at Bowl,POINT
CSC_Roscoe_Trial1,CSC,Roscoe,1,Speak,Daxing,43.663,60,60,,Food-Directed Behaviors,,Moving Towards Bowl,POINT
CSC_Roscoe_Trial1,CSC,Roscoe,1,Speak,Daxing,48.348,60,60,,Food-Directed Behaviors,,Touching Bowl,POINT
CSC_Roscoe_Trial1,CSC,Roscoe,1,Speak,Daxing,49.309,60,60,,Lip/Nose Licking,,,POINT
CSC_Roscoe_Trial1,CSC,Roscoe,1,Speak,Daxing,54.354,60,60,,Door-Directed Behaviors,,Looking at door,POINT
CSC_Roscoe_Trial1,CSC,Roscoe,1,Speak,Daxing,54.534,60,60,,Door-Directed Behaviors,,Moving Towards Door,POINT
CSC_Roscoe_Trial2,CSC,Roscoe,2,Press,Outside,19.399,60,60,,Lip/Nose Licking,,,POINT
CSC_Roscoe_Trial3,CSC,Roscoe,3,Press,Food,0.06,60,60,,Door-Directed Behaviors,,Looking at door,POINT
CSC_Roscoe_Trial3,CSC,Roscoe,3,Press,Food,2.762,60,60,,Door-Directed Behaviors,,Looking at door,POINT
CSC_Roscoe_Trial3,CSC,Roscoe,3,Press,Food,3.183,60,60,,Door-Directed Behaviors,,Moving Towards Door,POINT
CSC_Roscoe_Trial3,CSC,Roscoe,3,Press,Food,31.411,60,60,,Lip/Nose Licking,,,POINT
CSC_Roscoe_Trial3,CSC,Roscoe,3,Press,Food,41.381,60,60,,Toy-Directed Behaviors,,Looking at Toy,POINT
CSC_Roscoe_Trial3,CSC,Roscoe,3,Press,Food,41.861,60,60,,Toy-Directed Behaviors,,Moving Towards Toy,POINT
CSC_Roscoe_Trial3,CSC,Roscoe,3,Press,Food,42.402,60,60,,Toy-Directed Behaviors,,Touching Toy,POINT
CSC_Roscoe_Trial4,CSC,Roscoe,4,Speak,Play,14.234,60,60,,Toy-Directed Behaviors,,Looking at Toy,POINT
CSC_Roscoe_Trial4,CSC,Roscoe,4,Speak,Play,14.414,60,60,,Toy-Directed Behaviors,,Moving Towards Toy,POINT
CSC_Roscoe_Trial4,CSC,Roscoe,4,Speak,Play,15.195,60,60,,Toy-Directed Behaviors,,Looking at Toy,POINT
CSC_Roscoe_Trial4,CSC,Roscoe,4,Speak,Play,15.555,60,60,,Toy-Directed Behaviors,,Moving Towards Toy,POINT
CSC_Roscoe_Trial4,CSC,Roscoe,4,Speak,Play,24.984,60,60,,Toy-Directed Behaviors,,Looking at Toy,POINT
CSC_Roscoe_Trial4,CSC,Roscoe,4,Speak,Play,28.528,60,60,,Toy-Directed Behaviors,,Looking at Toy,POINT
CSC_Roscoe_Trial4,CSC,Roscoe,4,Speak,Play,30.63,60,60,,Lip/Nose Licking,,,POINT
CSC_Roscoe_Trial4,CSC,Roscoe,4,Speak,Play,30.93,60,60,,Toy-Directed Behaviors,,Looking at Toy,POINT
CSC_Roscoe_Trial4,CSC,Roscoe,4,Speak,Play,31.111,60,60,,Toy-Directed Behaviors,,Moving Towards Toy,POINT
CSC_Roscoe_Trial4,CSC,Roscoe,4,Speak,Play,31.231,60,60,,Toy-Directed Behaviors,,Touching Toy,POINT
CSC_Roscoe_Trial4,CSC,Roscoe,4,Speak,Play,33.753,60,60,,Toy-Directed Behaviors,,Touching Toy,POINT
CSC_Roscoe_Trial4,CSC,Roscoe,4,Speak,Play,35.675,60,60,,Lip/Nose Licking,,,POINT
CSC_Roscoe_Trial8,CSC,Roscoe,8,Press,Play,2.702,60,60,,Toy-Directed Behaviors,,Looking at Toy,POINT
CSC_Roscoe_Trial8,CSC,Roscoe,8,Press,Play,2.942,60,60,,Toy-Directed Behaviors,,Moving Towards Toy,POINT
CSC_Roscoe_Trial8,CSC,Roscoe,8,Press,Play,3.603,60,60,,Toy-Directed Behaviors,,Touching Toy,POINT
CSC_Roscoe_Trial8,CSC,Roscoe,8,Press,Play,3.903,60,60,,Toy-Directed Behaviors,,Picking up Toy,POINT
CSC_Roscoe_Trial8,CSC,Roscoe,8,Press,Play,19.759,60,60,,Toy-Directed Behaviors,,Touching Toy,POINT
CSC_Roscoe_Trial8,CSC,Roscoe,8,Press,Play,20.36,60,60,,Toy-Directed Behaviors,,Picking up Toy,POINT
CSC_Roscoe_Trial8,CSC,Roscoe,8,Press,Play,20.78,60,60,,Toy-Directed Behaviors,,Touching Toy,POINT
CSC_Roscoe_Trial8,CSC,Roscoe,8,Press,Play,23.243,60,60,,Lip/Nose Licking,,,POINT
CSC_Roscoe_Trial8,CSC,Roscoe,8,Press,Play,39.339,60,60,,Lip/Nose Licking,,,POINT
CSC_Roscoe_Trial8,CSC,Roscoe,8,Press,Play,41.381,60,60,,Lip/Nose Licking,,,POINT
CSC_Roscoe_Trial8,CSC,Roscoe,8,Press,Play,43.543,60,60,,Lip/Nose Licking,,,POINT
CSC_Roscoe_Trial8,CSC,Roscoe,8,Press,Play,53.453,60,60,,Lip/Nose Licking,,,POINT
CSC_Roscoe_Trial8,CSC,Roscoe,8,Press,Play,58.798,60,60,,Lip/Nose Licking,,,POINT
CSC_Waffle_Trial1,CSC,Waffle,1,Press,Play,0.06,60,60,,Toy-Directed Behaviors,,Looking at Toy,POINT
CSC_Waffle_Trial1,CSC,Waffle,1,Press,Play,0.12,60,60,,Toy-Directed Behaviors,,Moving Towards Toy,POINT
CSC_Waffle_Trial1,CSC,Waffle,1,Press,Play,0.18,60,60,,Toy-Directed Behaviors,,Touching Toy,POINT
CSC_Waffle_Trial1,CSC,Waffle,1,Press,Play,0.54,60,60,,Toy-Directed Behaviors,,Picking up Toy,POINT
CSC_Waffle_Trial1,CSC,Waffle,1,Press,Play,9.069,60,60,,Toy-Directed Behaviors,,Touching Toy,POINT
CSC_Waffle_Trial1,CSC,Waffle,1,Press,Play,10.39,60,60,,Lip/Nose Licking,,,POINT
CSC_Waffle_Trial1,CSC,Waffle,1,Press,Play,12.312,60,60,,Lip/Nose Licking,,,POINT
CSC_Waffle_Trial1,CSC,Waffle,1,Press,Play,33.393,60,60,,Lip/Nose Licking,,,POINT
CSC_Waffle_Trial1,CSC,Waffle,1,Press,Play,34.954,60,60,,Toy-Directed Behaviors,,Touching Toy,POINT
CSC_Waffle_Trial1,CSC,Waffle,1,Press,Play,36.876,60,60,,Toy-Directed Behaviors,,Looking at Toy,POINT
CSC_Waffle_Trial1,CSC,Waffle,1,Press,Play,37.117,60,60,,Toy-Directed Behaviors,,Touching Toy,POINT
CSC_Waffle_Trial1,CSC,Waffle,1,Press,Play,37.237,60,60,,Toy-Directed Behaviors,,Touching Toy,POINT
CSC_Waffle_Trial1,CSC,Waffle,1,Press,Play,37.837,60,60,,Toy-Directed Behaviors,,Picking up Toy,POINT
CSC_Waffle_Trial1,CSC,Waffle,1,Press,Play,39.819,60,60,,Toy-Directed Behaviors,,Touching Toy,POINT
CSC_Waffle_Trial1,CSC,Waffle,1,Press,Play,43.483,60,60,,Lip/Nose Licking,,,POINT
CSC_Waffle_Trial2,CSC,Waffle,2,Speak,Daxing,45.105,60,60,,Lip/Nose Licking,,,POINT
CSC_Waffle_Trial2,CSC,Waffle,2,Speak,Daxing,52.012,60,60,,Lip/Nose Licking,,,POINT
CSC_Waffle_Trial2,CSC,Waffle,2,Speak,Daxing,52.252,60,60,,Toy-Directed Behaviors,,Looking at Toy,POINT
CSC_Waffle_Trial2,CSC,Waffle,2,Speak,Daxing,52.372,60,60,,Toy-Directed Behaviors,,Moving Towards Toy,POINT
CSC_Waffle_Trial2,CSC,Waffle,2,Speak,Daxing,52.492,60,60,,Toy-Directed Behaviors,,Touching Toy,POINT
CSC_Waffle_Trial2,CSC,Waffle,2,Speak,Daxing,52.972,60,60,,Toy-Directed Behaviors,,Picking up Toy,POINT
CSC_Waffle_Trial2,CSC,Waffle,2,Speak,Daxing,54.054,60,60,,Toy-Directed Behaviors,,Picking up Toy,POINT
CSC_Waffle_Trial3,CSC,Waffle,3,Press,Outside,0.059,59.63,60,,Toy-Directed Behaviors,,Looking at Toy,POINT
CSC_Waffle_Trial3,CSC,Waffle,3,Press,Outside,0.656,59.63,60,,Lip/Nose Licking,,,POINT
CSC_Waffle_Trial3,CSC,Waffle,3,Press,Outside,9.789,59.63,60,,Toy-Directed Behaviors,,Looking at Toy,POINT
CSC_Waffle_Trial3,CSC,Waffle,3,Press,Outside,11.281,59.63,60,,Toy-Directed Behaviors,,Touching Toy,POINT
CSC_Waffle_Trial3,CSC,Waffle,3,Press,Outside,12.237,59.63,60,,Toy-Directed Behaviors,,Picking up Toy,POINT
CSC_Waffle_Trial3,CSC,Waffle,3,Press,Outside,15.4,59.63,60,,Toy-Directed Behaviors,,Looking at Toy,POINT
CSC_Waffle_Trial3,CSC,Waffle,3,Press,Outside,15.52,59.63,60,,Toy-Directed Behaviors,,Touching Toy,POINT
CSC_Waffle_Trial3,CSC,Waffle,3,Press,Outside,18.265,59.63,60,,Toy-Directed Behaviors,,Touching Toy,POINT
CSC_Waffle_Trial4,CSC,Waffle,4,Press,Food,14.134,56.48,60,,Lip/Nose Licking,,,POINT
CSC_Waffle_Trial4,CSC,Waffle,4,Press,Food,15.944,56.48,60,,Lip/Nose Licking,,,POINT
CSC_Waffle_Trial5,CSC,Waffle,5,Speak,Play,34.894,60,60,,Toy-Directed Behaviors,,Touching Toy,POINT
CSC_Waffle_Trial5,CSC,Waffle,5,Speak,Play,35.615,60,60,,Toy-Directed Behaviors,,Picking up Toy,POINT
CSC_Waffle_Trial5,CSC,Waffle,5,Speak,Play,37.957,60,60,,Toy-Directed Behaviors,,Touching Toy,POINT
CSC_Waffle_Trial5,CSC,Waffle,5,Speak,Play,38.678,60,60,,Lip/Nose Licking,,,POINT
CSC_Waffle_Trial6,CSC,Waffle,6,Press,Daxing,11.171,60,60,,Lip/Nose Licking,,,POINT
CSC_Waffle_Trial6,CSC,Waffle,6,Press,Daxing,18.918,60,60,,Lip/Nose Licking,,,POINT
CSC_Waffle_Trial6,CSC,Waffle,6,Press,Daxing,58.078,60,60,,Head Tilting,,Right,POINT
IPC_Adora_Trial1,IPC,Adora,1,Press,Play,14.774,60,60,,Lip/Nose Licking,,,POINT
IPC_Adora_Trial1,IPC,Adora,1,Press,Play,24.864,60,60,,Lip/Nose Licking,,,POINT
IPC_Adora_Trial1,IPC,Adora,1,Press,Play,33.453,60,60,,Lip/Nose Licking,,,POINT
IPC_Adora_Trial1,IPC,Adora,1,Press,Play,38.258,60,60,,Lip/Nose Licking,,,POINT
IPC_Adora_Trial1,IPC,Adora,1,Press,Play,44.564,60,60,,Lip/Nose Licking,,,POINT
IPC_Adora_Trial2,IPC,Adora,2,Press,Food,6.486,60,60,,Door-Directed Behaviors,,Sitting / Lying by Door,POINT
IPC_Adora_Trial2,IPC,Adora,2,Press,Food,7.207,60,60,,Lip/Nose Licking,,,POINT
IPC_Adora_Trial3,IPC,Adora,3,Press,Daxing,22.942,60,60,,Lip/Nose Licking,,,POINT
IPC_Adora_Trial3,IPC,Adora,3,Press,Daxing,24.984,60,60,,Lip/Nose Licking,,,POINT
IPC_Adora_Trial4,IPC,Adora,4,Press,Outside,24.504,60,60,,Lip/Nose Licking,,,POINT
IPC_Alvin_Trial1,IPC,Alvin,1,Press,Play,6.966,60,60,,Lip/Nose Licking,,,POINT
IPC_Alvin_Trial1,IPC,Alvin,1,Press,Play,42.702,60,60,,Lip/Nose Licking,,,POINT
IPC_Alvin_Trial2,IPC,Alvin,2,Press,Outside,2.702,60,60,,Door-Directed Behaviors,,Looking at door,POINT
IPC_Alvin_Trial2,IPC,Alvin,2,Press,Outside,25.105,60,60,,Door-Directed Behaviors,,Looking at door,POINT
IPC_Alvin_Trial2,IPC,Alvin,2,Press,Outside,26.666,60,60,,Door-Directed Behaviors,,Touching Door,POINT
IPC_Alvin_Trial2,IPC,Alvin,2,Press,Outside,34.774,60,60,,Door-Directed Behaviors,,Looking at door,POINT
IPC_Alvin_Trial2,IPC,Alvin,2,Press,Outside,35.315,60,60,,Door-Directed Behaviors,,Touching Door,POINT
IPC_Alvin_Trial2,IPC,Alvin,2,Press,Outside,35.675,60,60,,Door-Directed Behaviors,,Moving Towards Door,POINT
IPC_Alvin_Trial2,IPC,Alvin,2,Press,Outside,36.276,60,60,,Door-Directed Behaviors,,Looking at door,POINT
IPC_Alvin_Trial2,IPC,Alvin,2,Press,Outside,36.816,60,60,,Door-Directed Behaviors,,Touching Door,POINT
IPC_Alvin_Trial2,IPC,Alvin,2,Press,Outside,38.738,60,60,,Door-Directed Behaviors,,Looking at door,POINT
IPC_Alvin_Trial2,IPC,Alvin,2,Press,Outside,49.309,60,60,,Toy-Directed Behaviors,,Looking at Toy,POINT
IPC_Alvin_Trial2,IPC,Alvin,2,Press,Outside,49.429,60,60,,Toy-Directed Behaviors,,Moving Towards Toy,POINT
IPC_Alvin_Trial2,IPC,Alvin,2,Press,Outside,51.471,60,60,,Toy-Directed Behaviors,,Touching Toy,POINT
IPC_Alvin_Trial2,IPC,Alvin,2,Press,Outside,51.591,60,60,,Toy-Directed Behaviors,,Picking up Toy,POINT
IPC_Alvin_Trial2,IPC,Alvin,2,Press,Outside,58.138,60,60,,Lip/Nose Licking,,,POINT
IPC_Alvin_Trial3,IPC,Alvin,3,Press,Daxing,0.06,60,60,,Toy-Directed Behaviors,,Picking up Toy,POINT
IPC_Alvin_Trial3,IPC,Alvin,3,Press,Daxing,5.405,60,60,,Lip/Nose Licking,,,POINT
IPC_Alvin_Trial3,IPC,Alvin,3,Press,Daxing,8.528,60,60,,Lip/Nose Licking,,,POINT
IPC_Alvin_Trial3,IPC,Alvin,3,Press,Daxing,10.57,60,60,,Lip/Nose Licking,,,POINT
IPC_Alvin_Trial3,IPC,Alvin,3,Press,Daxing,15.555,60,60,,Lip/Nose Licking,,,POINT
IPC_Alvin_Trial3,IPC,Alvin,3,Press,Daxing,18.386,60,60,,Lip/Nose Licking,,,POINT
IPC_Alvin_Trial3,IPC,Alvin,3,Press,Daxing,30.93,60,60,,Lip/Nose Licking,,,POINT
IPC_Alvin_Trial3,IPC,Alvin,3,Press,Daxing,30.93,60,60,,Toy-Directed Behaviors,,Looking at Toy,POINT
IPC_Alvin_Trial3,IPC,Alvin,3,Press,Daxing,33.637,60,60,,Toy-Directed Behaviors,,Touching Toy,POINT
IPC_Alvin_Trial3,IPC,Alvin,3,Press,Daxing,52.385,60,60,,Toy-Directed Behaviors,,Touching Toy,POINT
IPC_Alvin_Trial4,IPC,Alvin,4,Press,Food,16.096,60,60,,Toy-Directed Behaviors,,Looking at Toy,POINT
